,Filename,Label,ClassName
4124,chaparral/chaparral_000363.png,5,chaparral
6632,forest/forest_000096.png,7,forest
6997,mediumresidential/mediumresidential_000095.png,11,mediumresidential
59,beach/beach_000235.png,3,beach
2472,agricultural/agricultural_000473.png,0,agricultural
4008,chaparral/chaparral_000411.png,5,chaparral
1396,intersection/intersection_000422.png,10,intersection
6720,mediumresidential/mediumresidential_000271.png,11,mediumresidential
6328,forest/forest_000153.png,7,forest
4627,storagetanks/storagetanks_000036.png,18,storagetanks
4561,storagetanks/storagetanks_000252.png,18,storagetanks
5453,baseballdiamond/baseballdiamond_000366.png,2,baseballdiamond
462,buildings/buildings_000341.png,4,buildings
40,beach/beach_000143.png,3,beach
6129,parkinglot/parkinglot_000183.png,14,parkinglot
569,buildings/buildings_000280.png,4,buildings
2750,agricultural/agricultural_000121.png,0,agricultural
2948,tenniscourt/tenniscourt_000294.png,19,tenniscourt
6525,forest/forest_000190.png,7,forest
130,beach/beach_000461.png,3,beach
935,mobilehomepark/mobilehomepark_000044.png,12,mobilehomepark
1596,freeway/freeway_000354.png,8,freeway
5648,runway/runway_000410.png,16,runway
531,buildings/buildings_000221.png,4,buildings
3126,tenniscourt/tenniscourt_000415.png,19,tenniscourt
2653,agricultural/agricultural_000132.png,0,agricultural
5546,baseballdiamond/baseballdiamond_000155.png,2,baseballdiamond
5414,baseballdiamond/baseballdiamond_000326.png,2,baseballdiamond
1191,intersection/intersection_000006.png,10,intersection
27,beach/beach_000108.png,3,beach
4426,golfcourse/golfcourse_000032.png,9,golfcourse
7233,denseresidential/denseresidential_000398.png,6,denseresidential
1652,freeway/freeway_000214.png,8,freeway
2478,agricultural/agricultural_000386.png,0,agricultural
6675,mediumresidential/mediumresidential_000315.png,11,mediumresidential
4587,storagetanks/storagetanks_000288.png,18,storagetanks
5796,runway/runway_000246.png,16,runway
673,buildings/buildings_000416.png,4,buildings
4898,storagetanks/storagetanks_000017.png,18,storagetanks
790,mobilehomepark/mobilehomepark_000198.png,12,mobilehomepark
595,buildings/buildings_000271.png,4,buildings
1044,mobilehomepark/mobilehomepark_000161.png,12,mobilehomepark
5476,baseballdiamond/baseballdiamond_000277.png,2,baseballdiamond
3230,harbor/harbor_000394.png,20,harbor
6008,parkinglot/parkinglot_000164.png,14,parkinglot
4697,storagetanks/storagetanks_000096.png,18,storagetanks
2063,airplane/airplane_000024.png,1,airplane
6263,parkinglot/parkinglot_000162.png,14,parkinglot
2741,agricultural/agricultural_000415.png,0,agricultural
447,buildings/buildings_000197.png,4,buildings
2747,agricultural/agricultural_000097.png,0,agricultural
3165,harbor/harbor_000496.png,20,harbor
2244,river/river_000363.png,15,river
3564,overpass/overpass_000401.png,13,overpass
4529,golfcourse/golfcourse_000263.png,9,golfcourse
5763,runway/runway_000456.png,16,runway
4590,storagetanks/storagetanks_000039.png,18,storagetanks
3449,harbor/harbor_000106.png,20,harbor
3384,harbor/harbor_000121.png,20,harbor
4967,sparseresidential/sparseresidential_000309.png,17,sparseresidential
2855,tenniscourt/tenniscourt_000198.png,19,tenniscourt
2433,river/river_000232.png,15,river
2899,tenniscourt/tenniscourt_000309.png,19,tenniscourt
1474,freeway/freeway_000230.png,8,freeway
5821,runway/runway_000040.png,16,runway
2704,agricultural/agricultural_000304.png,0,agricultural
914,mobilehomepark/mobilehomepark_000006.png,12,mobilehomepark
7036,denseresidential/denseresidential_000321.png,6,denseresidential
1590,freeway/freeway_000138.png,8,freeway
200,beach/beach_000155.png,3,beach
2064,airplane/airplane_000472.png,1,airplane
4813,storagetanks/storagetanks_000462.png,18,storagetanks
876,mobilehomepark/mobilehomepark_000322.png,12,mobilehomepark
5404,baseballdiamond/baseballdiamond_000265.png,2,baseballdiamond
2770,agricultural/agricultural_000414.png,0,agricultural
4672,storagetanks/storagetanks_000164.png,18,storagetanks
7128,denseresidential/denseresidential_000327.png,6,denseresidential
2212,river/river_000324.png,15,river
2868,tenniscourt/tenniscourt_000027.png,19,tenniscourt
7057,denseresidential/denseresidential_000355.png,6,denseresidential
1524,freeway/freeway_000114.png,8,freeway
4278,golfcourse/golfcourse_000068.png,9,golfcourse
2288,river/river_000474.png,15,river
7211,denseresidential/denseresidential_000212.png,6,denseresidential
6515,forest/forest_000016.png,7,forest
2511,agricultural/agricultural_000380.png,0,agricultural
106,beach/beach_000308.png,3,beach
133,beach/beach_000237.png,3,beach
146,beach/beach_000158.png,3,beach
198,beach/beach_000052.png,3,beach
3515,overpass/overpass_000199.png,13,overpass
2974,tenniscourt/tenniscourt_000206.png,19,tenniscourt
3415,harbor/harbor_000161.png,20,harbor
613,buildings/buildings_000395.png,4,buildings
6419,forest/forest_000152.png,7,forest
3166,harbor/harbor_000268.png,20,harbor
2435,river/river_000317.png,15,river
3675,overpass/overpass_000333.png,13,overpass
5266,baseballdiamond/baseballdiamond_000086.png,2,baseballdiamond
3552,overpass/overpass_000403.png,13,overpass
6209,parkinglot/parkinglot_000214.png,14,parkinglot
5106,sparseresidential/sparseresidential_000304.png,17,sparseresidential
4449,golfcourse/golfcourse_000055.png,9,golfcourse
3090,tenniscourt/tenniscourt_000331.png,19,tenniscourt
3398,harbor/harbor_000173.png,20,harbor
5683,runway/runway_000188.png,16,runway
2987,tenniscourt/tenniscourt_000325.png,19,tenniscourt
5191,sparseresidential/sparseresidential_000487.png,17,sparseresidential
2798,agricultural/agricultural_000134.png,0,agricultural
6941,mediumresidential/mediumresidential_000460.png,11,mediumresidential
1858,airplane/airplane_000493.png,1,airplane
4832,storagetanks/storagetanks_000122.png,18,storagetanks
2772,agricultural/agricultural_000422.png,0,agricultural
2565,agricultural/agricultural_000383.png,0,agricultural
7200,denseresidential/denseresidential_000326.png,6,denseresidential
6294,parkinglot/parkinglot_000082.png,14,parkinglot
6705,mediumresidential/mediumresidential_000487.png,11,mediumresidential
4940,sparseresidential/sparseresidential_000250.png,17,sparseresidential
95,beach/beach_000332.png,3,beach
6462,forest/forest_000354.png,7,forest
6877,mediumresidential/mediumresidential_000322.png,11,mediumresidential
6301,forest/forest_000071.png,7,forest
1076,intersection/intersection_000447.png,10,intersection
3725,overpass/overpass_000433.png,13,overpass
5971,parkinglot/parkinglot_000238.png,14,parkinglot
3325,harbor/harbor_000399.png,20,harbor
1782,airplane/airplane_000055.png,1,airplane
1482,freeway/freeway_000126.png,8,freeway
6401,forest/forest_000345.png,7,forest
831,mobilehomepark/mobilehomepark_000445.png,12,mobilehomepark
1274,intersection/intersection_000101.png,10,intersection
3668,overpass/overpass_000113.png,13,overpass
6864,mediumresidential/mediumresidential_000192.png,11,mediumresidential
2009,airplane/airplane_000095.png,1,airplane
672,buildings/buildings_000103.png,4,buildings
5435,baseballdiamond/baseballdiamond_000444.png,2,baseballdiamond
6391,forest/forest_000400.png,7,forest
4388,golfcourse/golfcourse_000351.png,9,golfcourse
2325,river/river_000190.png,15,river
2470,agricultural/agricultural_000395.png,0,agricultural
5274,baseballdiamond/baseballdiamond_000357.png,2,baseballdiamond
2680,agricultural/agricultural_000353.png,0,agricultural
5754,runway/runway_000435.png,16,runway
3029,tenniscourt/tenniscourt_000469.png,19,tenniscourt
4882,storagetanks/storagetanks_000315.png,18,storagetanks
3054,tenniscourt/tenniscourt_000462.png,19,tenniscourt
3184,harbor/harbor_000089.png,20,harbor
5183,sparseresidential/sparseresidential_000364.png,17,sparseresidential
4442,golfcourse/golfcourse_000212.png,9,golfcourse
2580,agricultural/agricultural_000271.png,0,agricultural
1120,intersection/intersection_000120.png,10,intersection
1415,freeway/freeway_000473.png,8,freeway
3620,overpass/overpass_000286.png,13,overpass
7058,denseresidential/denseresidential_000199.png,6,denseresidential
2002,airplane/airplane_000408.png,1,airplane
2399,river/river_000239.png,15,river
7205,denseresidential/denseresidential_000344.png,6,denseresidential
7169,denseresidential/denseresidential_000067.png,6,denseresidential
3026,tenniscourt/tenniscourt_000388.png,19,tenniscourt
2825,tenniscourt/tenniscourt_000023.png,19,tenniscourt
3498,harbor/harbor_000439.png,20,harbor
4352,golfcourse/golfcourse_000003.png,9,golfcourse
4165,chaparral/chaparral_000381.png,5,chaparral
3048,tenniscourt/tenniscourt_000369.png,19,tenniscourt
4337,golfcourse/golfcourse_000025.png,9,golfcourse
549,buildings/buildings_000042.png,4,buildings
3438,harbor/harbor_000026.png,20,harbor
2404,river/river_000167.png,15,river
1420,freeway/freeway_000072.png,8,freeway
715,mobilehomepark/mobilehomepark_000212.png,12,mobilehomepark
5530,baseballdiamond/baseballdiamond_000281.png,2,baseballdiamond
6987,mediumresidential/mediumresidential_000198.png,11,mediumresidential
2970,tenniscourt/tenniscourt_000302.png,19,tenniscourt
6797,mediumresidential/mediumresidential_000476.png,11,mediumresidential
4638,storagetanks/storagetanks_000351.png,18,storagetanks
4473,golfcourse/golfcourse_000414.png,9,golfcourse
5105,sparseresidential/sparseresidential_000489.png,17,sparseresidential
6047,parkinglot/parkinglot_000348.png,14,parkinglot
6145,parkinglot/parkinglot_000011.png,14,parkinglot
5236,sparseresidential/sparseresidential_000441.png,17,sparseresidential
1419,freeway/freeway_000298.png,8,freeway
6317,forest/forest_000223.png,7,forest
1768,airplane/airplane_000075.png,1,airplane
1733,freeway/freeway_000391.png,8,freeway
3633,overpass/overpass_000202.png,13,overpass
5959,parkinglot/parkinglot_000234.png,14,parkinglot
1385,intersection/intersection_000284.png,10,intersection
621,buildings/buildings_000321.png,4,buildings
5415,baseballdiamond/baseballdiamond_000445.png,2,baseballdiamond
4451,golfcourse/golfcourse_000024.png,9,golfcourse
272,beach/beach_000254.png,3,beach
3305,harbor/harbor_000392.png,20,harbor
3344,harbor/harbor_000037.png,20,harbor
3962,chaparral/chaparral_000376.png,5,chaparral
1021,mobilehomepark/mobilehomepark_000341.png,12,mobilehomepark
6093,parkinglot/parkinglot_000365.png,14,parkinglot
2365,river/river_000491.png,15,river
5163,sparseresidential/sparseresidential_000092.png,17,sparseresidential
6426,forest/forest_000106.png,7,forest
4673,storagetanks/storagetanks_000445.png,18,storagetanks
6721,mediumresidential/mediumresidential_000465.png,11,mediumresidential
692,buildings/buildings_000037.png,4,buildings
1842,airplane/airplane_000138.png,1,airplane
109,beach/beach_000097.png,3,beach
957,mobilehomepark/mobilehomepark_000157.png,12,mobilehomepark
3158,harbor/harbor_000405.png,20,harbor
817,mobilehomepark/mobilehomepark_000413.png,12,mobilehomepark
5979,parkinglot/parkinglot_000410.png,14,parkinglot
349,beach/beach_000336.png,3,beach
5810,runway/runway_000202.png,16,runway
889,mobilehomepark/mobilehomepark_000037.png,12,mobilehomepark
4492,golfcourse/golfcourse_000200.png,9,golfcourse
1578,freeway/freeway_000007.png,8,freeway
2023,airplane/airplane_000403.png,1,airplane
32,beach/beach_000102.png,3,beach
6711,mediumresidential/mediumresidential_000414.png,11,mediumresidential
7229,denseresidential/denseresidential_000257.png,6,denseresidential
1800,airplane/airplane_000368.png,1,airplane
5521,baseballdiamond/baseballdiamond_000283.png,2,baseballdiamond
5635,runway/runway_000125.png,16,runway
3151,harbor/harbor_000113.png,20,harbor
5567,baseballdiamond/baseballdiamond_000399.png,2,baseballdiamond
2820,tenniscourt/tenniscourt_000097.png,19,tenniscourt
5140,sparseresidential/sparseresidential_000128.png,17,sparseresidential
1963,airplane/airplane_000307.png,1,airplane
7216,denseresidential/denseresidential_000464.png,6,denseresidential
618,buildings/buildings_000256.png,4,buildings
2,beach/beach_000298.png,3,beach
6067,parkinglot/parkinglot_000163.png,14,parkinglot
1643,freeway/freeway_000064.png,8,freeway
2444,river/river_000306.png,15,river
3756,overpass/overpass_000177.png,13,overpass
6304,forest/forest_000194.png,7,forest
5195,sparseresidential/sparseresidential_000140.png,17,sparseresidential
1200,intersection/intersection_000322.png,10,intersection
3876,chaparral/chaparral_000198.png,5,chaparral
795,mobilehomepark/mobilehomepark_000323.png,12,mobilehomepark
4356,golfcourse/golfcourse_000275.png,9,golfcourse
6285,parkinglot/parkinglot_000487.png,14,parkinglot
6582,forest/forest_000327.png,7,forest
1437,freeway/freeway_000443.png,8,freeway
2956,tenniscourt/tenniscourt_000229.png,19,tenniscourt
1851,airplane/airplane_000344.png,1,airplane
1366,intersection/intersection_000441.png,10,intersection
2310,river/river_000439.png,15,river
1847,airplane/airplane_000141.png,1,airplane
3434,harbor/harbor_000065.png,20,harbor
2930,tenniscourt/tenniscourt_000375.png,19,tenniscourt
501,buildings/buildings_000393.png,4,buildings
6323,forest/forest_000397.png,7,forest
7110,denseresidential/denseresidential_000431.png,6,denseresidential
1530,freeway/freeway_000030.png,8,freeway
5516,baseballdiamond/baseballdiamond_000005.png,2,baseballdiamond
56,beach/beach_000013.png,3,beach
212,beach/beach_000451.png,3,beach
5713,runway/runway_000264.png,16,runway
1630,freeway/freeway_000363.png,8,freeway
3255,harbor/harbor_000220.png,20,harbor
504,buildings/buildings_000008.png,4,buildings
5384,baseballdiamond/baseballdiamond_000195.png,2,baseballdiamond
5628,runway/runway_000442.png,16,runway
1919,airplane/airplane_000102.png,1,airplane
5601,runway/runway_000070.png,16,runway
997,mobilehomepark/mobilehomepark_000357.png,12,mobilehomepark
1334,intersection/intersection_000214.png,10,intersection
821,mobilehomepark/mobilehomepark_000487.png,12,mobilehomepark
2163,river/river_000102.png,15,river
6598,forest/forest_000323.png,7,forest
4163,chaparral/chaparral_000082.png,5,chaparral
2718,agricultural/agricultural_000358.png,0,agricultural
862,mobilehomepark/mobilehomepark_000401.png,12,mobilehomepark
5444,baseballdiamond/baseballdiamond_000279.png,2,baseballdiamond
846,mobilehomepark/mobilehomepark_000291.png,12,mobilehomepark
1462,freeway/freeway_000026.png,8,freeway
2725,agricultural/agricultural_000067.png,0,agricultural
3711,overpass/overpass_000181.png,13,overpass
4690,storagetanks/storagetanks_000140.png,18,storagetanks
5932,runway/runway_000114.png,16,runway
1809,airplane/airplane_000282.png,1,airplane
3583,overpass/overpass_000052.png,13,overpass
2515,agricultural/agricultural_000230.png,0,agricultural
1017,mobilehomepark/mobilehomepark_000446.png,12,mobilehomepark
3595,overpass/overpass_000410.png,13,overpass
1319,intersection/intersection_000281.png,10,intersection
2211,river/river_000378.png,15,river
4632,storagetanks/storagetanks_000124.png,18,storagetanks
254,beach/beach_000424.png,3,beach
2364,river/river_000280.png,15,river
3577,overpass/overpass_000256.png,13,overpass
883,mobilehomepark/mobilehomepark_000083.png,12,mobilehomepark
4926,sparseresidential/sparseresidential_000482.png,17,sparseresidential
1628,freeway/freeway_000487.png,8,freeway
1874,airplane/airplane_000354.png,1,airplane
6382,forest/forest_000066.png,7,forest
3216,harbor/harbor_000027.png,20,harbor
7290,denseresidential/denseresidential_000022.png,6,denseresidential
1597,freeway/freeway_000181.png,8,freeway
2920,tenniscourt/tenniscourt_000214.png,19,tenniscourt
3819,overpass/overpass_000391.png,13,overpass
2826,tenniscourt/tenniscourt_000008.png,19,tenniscourt
5587,baseballdiamond/baseballdiamond_000067.png,2,baseballdiamond
3386,harbor/harbor_000074.png,20,harbor
7099,denseresidential/denseresidential_000249.png,6,denseresidential
7334,denseresidential/denseresidential_000048.png,6,denseresidential
5181,sparseresidential/sparseresidential_000122.png,17,sparseresidential
4213,golfcourse/golfcourse_000254.png,9,golfcourse
6774,mediumresidential/mediumresidential_000482.png,11,mediumresidential
1073,intersection/intersection_000042.png,10,intersection
7139,denseresidential/denseresidential_000095.png,6,denseresidential
3699,overpass/overpass_000140.png,13,overpass
4238,golfcourse/golfcourse_000451.png,9,golfcourse
1251,intersection/intersection_000301.png,10,intersection
6523,forest/forest_000320.png,7,forest
6986,mediumresidential/mediumresidential_000098.png,11,mediumresidential
3678,overpass/overpass_000470.png,13,overpass
2355,river/river_000469.png,15,river
5071,sparseresidential/sparseresidential_000042.png,17,sparseresidential
3370,harbor/harbor_000186.png,20,harbor
5741,runway/runway_000171.png,16,runway
6833,mediumresidential/mediumresidential_000472.png,11,mediumresidential
3942,chaparral/chaparral_000487.png,5,chaparral
1595,freeway/freeway_000223.png,8,freeway
2220,river/river_000070.png,15,river
5758,runway/runway_000395.png,16,runway
2208,river/river_000195.png,15,river
1966,airplane/airplane_000216.png,1,airplane
4896,storagetanks/storagetanks_000350.png,18,storagetanks
7075,denseresidential/denseresidential_000372.png,6,denseresidential
6647,forest/forest_000367.png,7,forest
3559,overpass/overpass_000350.png,13,overpass
5887,runway/runway_000460.png,16,runway
5109,sparseresidential/sparseresidential_000038.png,17,sparseresidential
3912,chaparral/chaparral_000071.png,5,chaparral
2287,river/river_000385.png,15,river
5331,baseballdiamond/baseballdiamond_000064.png,2,baseballdiamond
4950,sparseresidential/sparseresidential_000105.png,17,sparseresidential
2116,river/river_000084.png,15,river
1217,intersection/intersection_000298.png,10,intersection
58,beach/beach_000246.png,3,beach
4767,storagetanks/storagetanks_000119.png,18,storagetanks
1161,intersection/intersection_000099.png,10,intersection
950,mobilehomepark/mobilehomepark_000466.png,12,mobilehomepark
6890,mediumresidential/mediumresidential_000250.png,11,mediumresidential
6530,forest/forest_000167.png,7,forest
1015,mobilehomepark/mobilehomepark_000249.png,12,mobilehomepark
6852,mediumresidential/mediumresidential_000312.png,11,mediumresidential
43,beach/beach_000414.png,3,beach
6123,parkinglot/parkinglot_000196.png,14,parkinglot
5288,baseballdiamond/baseballdiamond_000228.png,2,baseballdiamond
4225,golfcourse/golfcourse_000339.png,9,golfcourse
4738,storagetanks/storagetanks_000161.png,18,storagetanks
745,mobilehomepark/mobilehomepark_000188.png,12,mobilehomepark
7266,denseresidential/denseresidential_000293.png,6,denseresidential
3311,harbor/harbor_000036.png,20,harbor
4461,golfcourse/golfcourse_000206.png,9,golfcourse
6150,parkinglot/parkinglot_000026.png,14,parkinglot
1155,intersection/intersection_000051.png,10,intersection
3031,tenniscourt/tenniscourt_000052.png,19,tenniscourt
1515,freeway/freeway_000412.png,8,freeway
1192,intersection/intersection_000037.png,10,intersection
4386,golfcourse/golfcourse_000470.png,9,golfcourse
6616,forest/forest_000123.png,7,forest
3427,harbor/harbor_000167.png,20,harbor
5357,baseballdiamond/baseballdiamond_000205.png,2,baseballdiamond
3030,tenniscourt/tenniscourt_000307.png,19,tenniscourt
3997,chaparral/chaparral_000255.png,5,chaparral
3721,overpass/overpass_000411.png,13,overpass
1153,intersection/intersection_000264.png,10,intersection
3801,overpass/overpass_000288.png,13,overpass
4012,chaparral/chaparral_000301.png,5,chaparral
2998,tenniscourt/tenniscourt_000068.png,19,tenniscourt
1344,intersection/intersection_000019.png,10,intersection
2041,airplane/airplane_000244.png,1,airplane
2361,river/river_000458.png,15,river
4028,chaparral/chaparral_000166.png,5,chaparral
1714,freeway/freeway_000390.png,8,freeway
4705,storagetanks/storagetanks_000263.png,18,storagetanks
6021,parkinglot/parkinglot_000146.png,14,parkinglot
3481,harbor/harbor_000208.png,20,harbor
4380,golfcourse/golfcourse_000095.png,9,golfcourse
479,buildings/buildings_000373.png,4,buildings
7020,denseresidential/denseresidential_000235.png,6,denseresidential
6536,forest/forest_000101.png,7,forest
4370,golfcourse/golfcourse_000335.png,9,golfcourse
5416,baseballdiamond/baseballdiamond_000127.png,2,baseballdiamond
405,buildings/buildings_000472.png,4,buildings
3703,overpass/overpass_000215.png,13,overpass
4318,golfcourse/golfcourse_000171.png,9,golfcourse
6283,parkinglot/parkinglot_000153.png,14,parkinglot
1410,freeway/freeway_000407.png,8,freeway
1790,airplane/airplane_000496.png,1,airplane
3772,overpass/overpass_000028.png,13,overpass
1906,airplane/airplane_000167.png,1,airplane
2067,airplane/airplane_000454.png,1,airplane
6007,parkinglot/parkinglot_000206.png,14,parkinglot
12,beach/beach_000137.png,3,beach
888,mobilehomepark/mobilehomepark_000009.png,12,mobilehomepark
6212,parkinglot/parkinglot_000358.png,14,parkinglot
6776,mediumresidential/mediumresidential_000171.png,11,mediumresidential
2740,agricultural/agricultural_000336.png,0,agricultural
6306,forest/forest_000266.png,7,forest
6012,parkinglot/parkinglot_000066.png,14,parkinglot
1881,airplane/airplane_000127.png,1,airplane
6092,parkinglot/parkinglot_000280.png,14,parkinglot
385,buildings/buildings_000418.png,4,buildings
5980,parkinglot/parkinglot_000341.png,14,parkinglot
3550,overpass/overpass_000307.png,13,overpass
7055,denseresidential/denseresidential_000334.png,6,denseresidential
2525,agricultural/agricultural_000229.png,0,agricultural
667,buildings/buildings_000327.png,4,buildings
1003,mobilehomepark/mobilehomepark_000015.png,12,mobilehomepark
620,buildings/buildings_000113.png,4,buildings
778,mobilehomepark/mobilehomepark_000040.png,12,mobilehomepark
4147,chaparral/chaparral_000406.png,5,chaparral
5935,runway/runway_000106.png,16,runway
3806,overpass/overpass_000476.png,13,overpass
63,beach/beach_000211.png,3,beach
6757,mediumresidential/mediumresidential_000328.png,11,mediumresidential
5564,baseballdiamond/baseballdiamond_000249.png,2,baseballdiamond
345,beach/beach_000303.png,3,beach
5028,sparseresidential/sparseresidential_000496.png,17,sparseresidential
1362,intersection/intersection_000169.png,10,intersection
4521,golfcourse/golfcourse_000416.png,9,golfcourse
1997,airplane/airplane_000150.png,1,airplane
4182,chaparral/chaparral_000153.png,5,chaparral
1050,intersection/intersection_000325.png,10,intersection
6329,forest/forest_000037.png,7,forest
6121,parkinglot/parkinglot_000079.png,14,parkinglot
6078,parkinglot/parkinglot_000381.png,14,parkinglot
141,beach/beach_000265.png,3,beach
5443,baseballdiamond/baseballdiamond_000391.png,2,baseballdiamond
2274,river/river_000082.png,15,river
645,buildings/buildings_000267.png,4,buildings
2807,tenniscourt/tenniscourt_000066.png,19,tenniscourt
2477,agricultural/agricultural_000176.png,0,agricultural
4017,chaparral/chaparral_000344.png,5,chaparral
4258,golfcourse/golfcourse_000481.png,9,golfcourse
7086,denseresidential/denseresidential_000016.png,6,denseresidential
827,mobilehomepark/mobilehomepark_000140.png,12,mobilehomepark
4595,storagetanks/storagetanks_000001.png,18,storagetanks
4321,golfcourse/golfcourse_000435.png,9,golfcourse
2919,tenniscourt/tenniscourt_000467.png,19,tenniscourt
5337,baseballdiamond/baseballdiamond_000100.png,2,baseballdiamond
287,beach/beach_000232.png,3,beach
6874,mediumresidential/mediumresidential_000209.png,11,mediumresidential
3641,overpass/overpass_000466.png,13,overpass
3586,overpass/overpass_000446.png,13,overpass
2547,agricultural/agricultural_000128.png,0,agricultural
1861,airplane/airplane_000341.png,1,airplane
4735,storagetanks/storagetanks_000301.png,18,storagetanks
1796,airplane/airplane_000205.png,1,airplane
764,mobilehomepark/mobilehomepark_000396.png,12,mobilehomepark
3182,harbor/harbor_000355.png,20,harbor
7119,denseresidential/denseresidential_000136.png,6,denseresidential
3563,overpass/overpass_000413.png,13,overpass
5015,sparseresidential/sparseresidential_000355.png,17,sparseresidential
605,buildings/buildings_000456.png,4,buildings
7230,denseresidential/denseresidential_000438.png,6,denseresidential
5575,baseballdiamond/baseballdiamond_000493.png,2,baseballdiamond
1034,mobilehomepark/mobilehomepark_000305.png,12,mobilehomepark
1938,airplane/airplane_000177.png,1,airplane
5981,parkinglot/parkinglot_000157.png,14,parkinglot
2372,river/river_000291.png,15,river
4244,golfcourse/golfcourse_000476.png,9,golfcourse
3087,tenniscourt/tenniscourt_000064.png,19,tenniscourt
7277,denseresidential/denseresidential_000029.png,6,denseresidential
2292,river/river_000120.png,15,river
1929,airplane/airplane_000340.png,1,airplane
5076,sparseresidential/sparseresidential_000422.png,17,sparseresidential
2145,river/river_000497.png,15,river
1541,freeway/freeway_000189.png,8,freeway
5807,runway/runway_000336.png,16,runway
4953,sparseresidential/sparseresidential_000179.png,17,sparseresidential
4520,golfcourse/golfcourse_000382.png,9,golfcourse
6065,parkinglot/parkinglot_000249.png,14,parkinglot
578,buildings/buildings_000003.png,4,buildings
731,mobilehomepark/mobilehomepark_000430.png,12,mobilehomepark
4575,storagetanks/storagetanks_000013.png,18,storagetanks
6258,parkinglot/parkinglot_000271.png,14,parkinglot
3651,overpass/overpass_000494.png,13,overpass
2917,tenniscourt/tenniscourt_000435.png,19,tenniscourt
115,beach/beach_000429.png,3,beach
6508,forest/forest_000281.png,7,forest
3227,harbor/harbor_000384.png,20,harbor
2732,agricultural/agricultural_000238.png,0,agricultural
112,beach/beach_000432.png,3,beach
6759,mediumresidential/mediumresidential_000046.png,11,mediumresidential
1770,airplane/airplane_000428.png,1,airplane
251,beach/beach_000263.png,3,beach
387,buildings/buildings_000158.png,4,buildings
6735,mediumresidential/mediumresidential_000028.png,11,mediumresidential
4289,golfcourse/golfcourse_000283.png,9,golfcourse
1571,freeway/freeway_000045.png,8,freeway
6470,forest/forest_000012.png,7,forest
3284,harbor/harbor_000339.png,20,harbor
522,buildings/buildings_000177.png,4,buildings
565,buildings/buildings_000386.png,4,buildings
640,buildings/buildings_000172.png,4,buildings
2985,tenniscourt/tenniscourt_000226.png,19,tenniscourt
1211,intersection/intersection_000362.png,10,intersection
4780,storagetanks/storagetanks_000156.png,18,storagetanks
4942,sparseresidential/sparseresidential_000448.png,17,sparseresidential
1051,intersection/intersection_000124.png,10,intersection
4910,sparseresidential/sparseresidential_000454.png,17,sparseresidential
5558,baseballdiamond/baseballdiamond_000167.png,2,baseballdiamond
1478,freeway/freeway_000132.png,8,freeway
2892,tenniscourt/tenniscourt_000146.png,19,tenniscourt
2154,river/river_000069.png,15,river
1819,airplane/airplane_000393.png,1,airplane
5812,runway/runway_000225.png,16,runway
4239,golfcourse/golfcourse_000134.png,9,golfcourse
1492,freeway/freeway_000373.png,8,freeway
3874,chaparral/chaparral_000395.png,5,chaparral
5217,sparseresidential/sparseresidential_000463.png,17,sparseresidential
2230,river/river_000453.png,15,river
1434,freeway/freeway_000280.png,8,freeway
552,buildings/buildings_000233.png,4,buildings
1925,airplane/airplane_000464.png,1,airplane
4206,golfcourse/golfcourse_000043.png,9,golfcourse
4859,storagetanks/storagetanks_000057.png,18,storagetanks
7149,denseresidential/denseresidential_000130.png,6,denseresidential
1210,intersection/intersection_000166.png,10,intersection
3909,chaparral/chaparral_000492.png,5,chaparral
6841,mediumresidential/mediumresidential_000071.png,11,mediumresidential
7158,denseresidential/denseresidential_000483.png,6,denseresidential
3362,harbor/harbor_000203.png,20,harbor
5119,sparseresidential/sparseresidential_000083.png,17,sparseresidential
759,mobilehomepark/mobilehomepark_000111.png,12,mobilehomepark
4782,storagetanks/storagetanks_000241.png,18,storagetanks
7048,denseresidential/denseresidential_000098.png,6,denseresidential
6185,parkinglot/parkinglot_000187.png,14,parkinglot
2232,river/river_000130.png,15,river
6163,parkinglot/parkinglot_000074.png,14,parkinglot
6596,forest/forest_000299.png,7,forest
2378,river/river_000464.png,15,river
5471,baseballdiamond/baseballdiamond_000451.png,2,baseballdiamond
3966,chaparral/chaparral_000494.png,5,chaparral
3271,harbor/harbor_000456.png,20,harbor
1730,freeway/freeway_000063.png,8,freeway
1458,freeway/freeway_000149.png,8,freeway
4756,storagetanks/storagetanks_000109.png,18,storagetanks
4981,sparseresidential/sparseresidential_000346.png,17,sparseresidential
1320,intersection/intersection_000170.png,10,intersection
6851,mediumresidential/mediumresidential_000175.png,11,mediumresidential
5423,baseballdiamond/baseballdiamond_000488.png,2,baseballdiamond
3979,chaparral/chaparral_000304.png,5,chaparral
5724,runway/runway_000405.png,16,runway
6894,mediumresidential/mediumresidential_000056.png,11,mediumresidential
2426,river/river_000318.png,15,river
6053,parkinglot/parkinglot_000124.png,14,parkinglot
1505,freeway/freeway_000100.png,8,freeway
3823,overpass/overpass_000271.png,13,overpass
1174,intersection/intersection_000095.png,10,intersection
6450,forest/forest_000246.png,7,forest
5617,runway/runway_000126.png,16,runway
6409,forest/forest_000493.png,7,forest
5621,runway/runway_000196.png,16,runway
5066,sparseresidential/sparseresidential_000112.png,17,sparseresidential
4414,golfcourse/golfcourse_000218.png,9,golfcourse
